Order ID;Order Date;Order Quantity;Customer ID;Customer Name;Customer City;Latitude;Longitude;Customer Country;Customer Loyalty Card;Product ID;Product Coffee Type;Product Roast Type;Product Size (kg);Product Unit Price;Product Price per 100g;Product Profit;Total Profit
OKU-29966-417;23/10/2019;4;76192-13390-HZ;Granville Alberts;Belfast;54,597285;-5,93012;United Kingdom;Yes;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;1,9602
OLA-68289-577;30/06/2020;5;40226-52317-IO;Evy Wilsone;Washington;38,9071923;-77,0368707;United States;Yes;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;3,0375
OLF-77983-457;16/02/2019;2;51901-35210-UI;Gabriel Starcks;Chattanooga;35,0457984;-85,3093995;United States;No;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;5,3613
OLH-95722-362;24/10/2021;4;48553-69225-VX;Devland Gritton;Pasadena;34,1477849;-118,1445155;United States;Yes;R-M-2.5;Robusta;Medium;2,5;22,885;0,9154;1,3731;5,4924
OLH-95722-362;24/10/2021;3;48553-69225-VX;Devland Gritton;Pasadena;34,1477849;-118,1445155;United States;Yes;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;3,0303
ONW-00560-570;25/02/2019;2;32900-82606-BO;Claudie Weond;Asheville;35,5950581;-82,5514869;United States;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;2,025
OOU-61343-455;15/01/2021;2;90123-70970-NY;Nertie Poolman;Charlotte;35,2270869;-80,8431267;United States;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;2,025
OPY-30711-853;17/07/2021;1;81861-66046-SU;Ruy Cancellieri;Confey;53,3791932;-6,4911588;Ireland;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;0,26865
OQA-93249-841;05/04/2019;6;03917-13632-KC;Herta Layne;Saint Louis;38,6270025;-90,1994042;United States;Yes;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;13,9725
OQS-46321-904;20/07/2019;1;19597-91185-CM;Diena Peetermann;Shawnee Mission;38,8995248;-94,639296;United States;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;1,5125
ORX-57454-917;06/09/2021;3;76209-39601-ZR;Gnni Cheeke;London;51,5072178;-0,1275862;United Kingdom;Yes;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;9,22185
ORZ-67699-748;15/02/2020;6;44708-78241-DF;Jodee Caldicott;Fort Pierce;27,4467056;-80,3256056;United States;No;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;13,9725
OTA-40969-710;14/03/2019;5;77877-11993-QH;Monique Canty;Erie;42,1292241;-80,085059;United States;Yes;R-L-1;Robusta;Light;1;11,95;1,195;0,717;3,585
OUQ-73954-002;06/01/2019;4;66308-13503-KD;Krissie Hammett;San Francisco;37,7749295;-122,4194155;United States;Yes;R-M-0.2;Robusta;Medium;0,2;2,985;1,4925;0,1791;0,7164
OVI-27064-381;13/11/2019;3;37274-08534-FM;Selma McMillian;Akron;41,0814447;-81,5190053;United States;No;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;0,9666
OVO-01283-090;17/03/2022;2;15958-25089-OS;Jeno Druitt;Pasadena;34,1477849;-118,1445155;United States;Yes;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;9,4783
OWH-11126-533;21/12/2021;2;25331-13794-SB;Ferdie Tourry;Florence;34,79981;-87,677251;United States;No;L-M-2.5;Liberica;Medium;2,5;33,465;1,3386;4,35045;8,7009
OWY-43108-475;05/12/2020;6;06432-73165-ML;Gaile Goggin;Sandyford;53,2789698;-6,2163425;Ireland;Yes;A-M-0.2;Arabika;Medium;0,2;3,375;1,6875;0,30375;1,8225
OXY-65322-253;24/10/2020;3;07591-92789-UA;Culley Farris;Punta Gorda;26,9297836;-82,0453664;United States;Yes;E-M-0.2;Excelca;Medium;0,2;4,125;2,0625;0,45375;1,36125
OYH-16533-767;13/06/2020;4;44932-34838-RM;Wyatan Fetherston;New York City;40,7127753;-74,0059728;United States;No;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;6,534
OYU-25085-528;05/02/2021;4;10142-55267-YO;Wilek Lightollers;New York City;40,7127753;-74,0059728;United States;Yes;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;1,9602
PBP-87115-410;19/01/2021;5;93812-74772-MV;Reynolds Crookshanks;Lansing;42,732535;-84,5555347;United States;Yes;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;4,0095
PBT-36926-102;02/08/2021;4;19485-98072-PS;Don Flintiff;London;51,5072178;-0,1275862;United Kingdom;No;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;7,566
PCA-14081-576;13/06/2019;5;63112-10870-LC;Lukas Whittlesee;Roanoke;37,2709704;-79,9414266;United States;No;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;1,0755
PDB-98743-282;23/01/2022;3;51940-02669-OR;Skelly Dolohunty;Ballymun;53,4116673;-6,2641626;Ireland;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;6,1815
PJB-15659-994;13/11/2020;4;39457-62611-YK;Jorge Bettison;Longwood;53,4550951;-6,9242396;Ireland;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;15,4882
PJC-31401-893;13/01/2021;3;11212-69985-ZJ;Rafaela Treacher;Greystones;53,1491175;-6,0793414;Ireland;No;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;1,6119
PJH-42618-877;30/09/2021;5;93676-95250-XJ;Celestia Dolohunty;San Diego;32,715738;-117,1610838;United States;Yes;A-D-2.5;Arabika;Dark;2,5;22,885;0,9154;2,05965;10,29825
PJS-30996-485;21/01/2022;1;86579-92122-OC;Brenn Dundredge;Oklahoma City;35,4675602;-97,5164276;United States;Yes;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;0,34965
PJV-20427-019;12/09/2021;3;13404-39127-WQ;Celie MacCourt;Orlando;28,5383832;-81,3789269;United States;No;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;8,04195
PKJ-30083-501;27/12/2021;2;76948-43532-JS;Jordana Halden;Clones;54,1796829;-7,2306671;Ireland;No;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;1,6038
PKJ-99134-523;07/07/2021;5;77284-34297-YY;Koralle Heads;Bethlehem;40,6178915;-75,3786521;United States;No;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;2,151
PKN-19556-918;29/04/2022;4;00445-42781-KX;Faunie Brigham;Castlerea;53,7686571;-8,4924537;Ireland;Yes;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;4,0404
PKN-19556-918;29/04/2022;1;00445-42781-KX;Faunie Brigham;Castlerea;53,7686571;-8,4924537;Ireland;Yes;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;0,26865
PKN-19556-918;29/04/2022;5;00445-42781-KX;Faunie Brigham;Castlerea;53,7686571;-8,4924537;Ireland;Yes;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;6,1755
PKN-19556-918;29/04/2022;6;00445-42781-KX;Faunie Brigham;Castlerea;53,7686571;-8,4924537;Ireland;Yes;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;2,9403
PKQ-46841-696;18/03/2020;3;37177-68797-ON;Arleen Braidman;Phoenix;33,4483771;-112,0740373;United States;No;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;1,0746
PKR-88575-066;17/05/2022;1;28728-47861-TZ;Astrix Kitchingham;Oklahoma City;35,4675602;-97,5164276;United States;Yes;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;0,49005
PMR-56062-609;10/01/2020;3;43605-12616-YH;Elka Windress;Baltimore;39,2903848;-76,6121893;United States;No;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;2,4057
PMV-54491-220;11/04/2019;2;87242-18006-IR;Lyon Ibert;Sunnyvale;37,36883;-122,0363496;United States;No;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;1,1349
PNU-22150-408;11/08/2019;6;77408-43873-RS;Nathaniel Bloxland;Daingean;53,2960818;-7,291967;Ireland;Yes;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;1,6119
POF-29666-012;01/04/2019;1;46885-00260-TL;Sada Roseborough;Tacoma;47,2455013;-122,438329;United States;Yes;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;0,3222
PPP-78935-365;11/02/2021;4;91074-60023-IP;Abraham Coleman;Honolulu;21,3098845;-157,8581401;United States;No;E-D-1;Excelca;Dark;1;12,15;1,215;1,3365;5,346
PQA-54820-810;17/08/2022;3;91460-04823-BX;Isis Pikett;Washington;38,9071923;-77,0368707;United States;No;A-L-1;Arabika;Light;1;12,95;1,295;1,1655;3,4965
PRP-53390-819;28/03/2021;6;84260-39432-ML;Minette Whellans;New York City;40,7127753;-74,0059728;United States;No;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;5,8806
PSD-57291-590;24/10/2019;1;37191-12203-MX;Perkin Stonner;Baltimore;39,2903848;-76,6121893;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;0,6075
PSS-22466-862;21/05/2021;4;11550-78378-GE;Elsbeth Westerman;Newmarket on Fergus;52,7605328;-8,8957501;Ireland;No;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;0,8604
PSY-45485-542;17/05/2019;3;62246-99443-HF;Araldo Bilbrook;Ashbourne;53,5116146;-6,3981743;Ireland;Yes;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;0,9666
PTY-86420-119;12/04/2021;4;25504-41681-WA;Orland Tadman;Miami;25,7616798;-80,1917902;United States;Yes;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;2,1492
PUH-55647-976;22/03/2022;2;06624-54037-BQ;Wiley Leopold;Gainesville;29,6519563;-82,324998;United States;No;R-M-0.2;Robusta;Medium;0,2;2,985;1,4925;0,1791;0,3582
PUX-47906-110;01/10/2021;4;02002-98725-CH;Alfy Snowding;Toledo;41,6528052;-83,5378674;United States;Yes;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;7,566
PVI-72795-960;17/03/2022;3;68239-74809-TF;Elonore Joliffe;Bailieborough;53,9156096;-6,9692942;Ireland;No;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;11,27115
PVU-02950-470;28/01/2021;1;01927-46702-YT;Nelie Garnson;Merton;51,4097742;-0,2108084;United Kingdom;No;E-D-1;Excelca;Dark;1;12,15;1,215;1,3365;1,3365
QAK-77286-758;11/08/2020;5;34786-30419-XY;Fanchon Haughian;Tacoma;47,2455013;-122,438329;United States;No;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;2,151
QAW-05889-019;29/12/2021;5;68810-07329-EU;Virgil Baumadier;Kansas City;39,0997265;-94,5785667;United States;Yes;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;5,6745
QBB-07903-622;21/10/2019;5;32622-54551-UC;Minetta Ackrill;Warren;42,5144566;-83,0146526;United States;No;R-L-1;Robusta;Light;1;11,95;1,195;0,717;3,585
QDO-57268-842;21/11/2021;5;57808-90533-UE;Derick Snow;New York City;40,7127753;-74,0059728;United States;No;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;17,39375
QDU-45390-361;28/11/2021;1;03677-09134-BC;Chance Rowthorn;Topeka;39,0473451;-95,6751576;United States;No;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;0,9075
QDV-03406-248;23/05/2019;3;74126-88836-KA;Stevana Woodham;Drumcondra;53,3675992;-6,2554578;Ireland;Yes;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;3,4047
QEV-37451-860;05/09/2019;5;17670-51384-MA;Aloisia Allner;Paterson;40,9167654;-74,171811;United States;Yes;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;4,5375
QEV-37451-860;05/09/2019;2;17670-51384-MA;Aloisia Allner;Paterson;40,9167654;-74,171811;United States;Yes;R-M-1;Robusta;Medium;1;9,95;0,995;0,597;1,194
QEW-47945-682;10/01/2020;5;42466-87067-DT;Alvis Elwin;Minneapolis;44,977753;-93,2650108;United States;No;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;3,09075
QEY-71761-460;29/11/2021;2;35442-75769-PL;Catarina Donn;Dunmanway;51,7222571;-9,1118088;Ireland;Yes;R-M-1;Robusta;Medium;1;9,95;0,995;0,597;1,194
QHL-27188-431;28/09/2019;2;75443-07820-DZ;Barrett Gudde;San Francisco;37,7749295;-122,4194155;United States;No;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;2,4726
QJB-90477-635;12/06/2022;4;89714-19856-WX;Doll Beauchamp;Stamford;41,0534302;-73,5387341;United States;No;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;18,9566
QKA-72582-644;16/12/2020;2;64852-04619-XZ;Violante Skouling;Drumcondra;53,3675992;-6,2554578;Ireland;No;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;1,815
QLC-52637-305;10/02/2019;4;34317-87258-HQ;Doralin Baison;Ballivor;53,5329521;-6,9680717;Ireland;Yes;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;15,4882
QLM-07145-668;09/05/2019;2;86437-17399-FK;Colene Elgey;Midland;31,9973456;-102,0779146;United States;No;E-D-0.2;Excelca;Dark;0,2;3,645;1,8225;0,40095;0,8019
QNA-31113-984;07/04/2019;4;60512-78550-WS;Osmund Clausen-Thue;El Paso;31,7618778;-106,4850217;United States;No;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;2,2698
QNP-18893-547;04/10/2019;5;76930-61689-CH;Elonore Goodings;Salt Lake City;40,7607793;-111,8910474;United States;No;R-L-1;Robusta;Light;1;11,95;1,195;0,717;3,585
QOJ-38788-727;24/06/2019;5;16358-63919-CE;Hall Ranner;Cincinnati;39,1031182;-84,5120196;United States;No;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;17,39375
QOO-24615-950;07/08/2019;3;01338-83217-GV;Mord Meriet;Grand Forks;47,9252568;-97,0328547;United States;No;R-M-2.5;Robusta;Medium;2,5;22,885;0,9154;1,3731;4,1193
QPM-95832-683;06/11/2019;2;35058-04550-VC;Murdock Hame;Balally;53,2766137;-6,2315343;Ireland;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;4,121
QRA-73277-814;20/07/2021;4;80310-92912-JA;Isa Blazewicz;Minneapolis;44,977753;-93,2650108;United States;No;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;2,7972
QTC-71005-730;02/09/2021;4;14298-02150-KH;Giordano Lorenzin;San Francisco;37,7749295;-122,4194155;United States;No;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;1,3986
QTG-93823-843;12/01/2022;3;46859-14212-FI;Chloris Sorrell;Norton;54,1324141;-0,7854029;United Kingdom;No;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;2,4057
QTG-93823-843;12/01/2022;1;46859-14212-FI;Chloris Sorrell;Norton;54,1324141;-0,7854029;United Kingdom;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;0,6075
QTR-19001-114;21/11/2019;2;01035-70465-UO;Anselma Attwater;Charlottesville;38,0293059;-78,4766781;United States;Yes;A-D-1;Arabika;Dark;1;9,95;0,995;0,8955;1,791
QUQ-90580-772;06/02/2021;2;77634-13918-GJ;Zorina Ponting;Little Rock;34,7444618;-92,2880157;United States;No;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;1,1349
QUU-91729-492;29/07/2021;4;90312-11148-LA;Lowell Keenleyside;Saint Louis;38,6270025;-90,1994042;United States;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;1,0746
QVL-32245-818;30/05/2021;5;46478-42970-EM;Dionne Skyner;Colorado Springs;38,8338816;-104,8213634;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;3,0375
QWY-99467-368;06/11/2020;1;96434-50068-DZ;Nadeen Broomer;Omaha;41,2565369;-95,9345034;United States;No;A-D-2.5;Arabika;Dark;2,5;22,885;0,9154;2,05965;2,05965
QXX-89943-393;12/03/2020;4;15673-18812-IU;Caddric Krzysztofiak;Mesquite;32,7667955;-96,5991593;United States;No;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,6444
QYC-63914-195;14/05/2020;3;39789-43945-IV;Reinaldos Kirtley;Whittier;33,9791793;-118,032844;United States;Yes;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;4,9005
RAU-17060-674;26/06/2020;1;12747-63766-EU;Caddric Atcheson;Washington;38,9071923;-77,0368707;United States;Yes;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;0,61815
RCK-04069-371;07/10/2021;2;94573-61802-PH;Serena Earley;Craigavon;54,450852;-6,3938712;United Kingdom;No;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;7,5141
RDM-99811-230;27/11/2019;5;22349-47389-GY;Benn Checci;Eaton;51,7261886;-1,3527496;United Kingdom;No;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;2,83725
RDW-33155-159;19/10/2019;6;62173-15287-CU;Rhianon Broxup;Houston;29,7604267;-95,3698028;United States;No;A-L-1;Arabika;Light;1;12,95;1,295;1,1655;6,993
REH-56504-397;26/02/2020;5;90961-35603-RP;Anabelle Hutchens;Shawnee Mission;38,8995248;-94,639296;United States;No;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;11,64375
RFG-28227-288;07/06/2022;6;68605-21835-UF;Augustin Waterhouse;Shreveport;32,5251516;-93,7501789;United States;No;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;4,1958
RFH-64349-897;22/10/2019;3;61954-61462-RJ;Muffin Yallop;Anchorage;61,2175758;-149,8996785;United States;Yes;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;2,4057
RGJ-12544-083;12/02/2020;3;48873-84433-PN;Carlie Harce;D煤n Laoghaire;53,292279;-6,136008;Ireland;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;11,61615
RGM-01187-513;15/07/2022;6;28121-11641-UA;Babb Pollins;Shawnee Mission;38,8995248;-94,639296;United States;No;E-D-0.2;Excelca;Dark;0,2;3,645;1,8225;0,40095;2,4057
RGU-43561-950;07/11/2020;5;44220-00348-MB;Broderick McGilvra;Sacramento;38,5815719;-121,4943996;United States;Yes;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;13,40325
RIK-61730-794;12/11/2020;6;69761-61146-KD;Ancell Fendt;Milwaukee;43,0389025;-87,9064736;United States;Yes;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;3,4047
RIU-02231-623;16/11/2021;5;25544-84179-QC;Skipton Morrall;Charleston;32,7833163;-79,9319664;United States;Yes;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;2,151
RJI-71409-490;26/04/2021;5;31613-41626-KX;Chris Croster;Tampa;27,9516896;-82,4587527;United States;Yes;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;5,6745
RJR-12175-899;02/03/2019;3;37274-08534-FM;Selma McMillian;Akron;41,0814447;-81,5190053;United States;No;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;2,4057
RJV-08261-583;26/03/2022;5;48497-29281-FE;Pren Bess;Los Angeles;34,0549076;-118,242643;United States;Yes;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;1,34325
RKW-81145-984;11/03/2019;3;98661-69719-VI;Celia Bakeup;Saint Cloud;45,5579451;-94,1632404;United States;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;6,1815
RLM-96511-467;06/01/2020;1;43014-53743-XK;Jennica Tewelson;Dallas;32,7766642;-96,7969879;United States;No;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;1,6491
RMA-08327-369;11/01/2021;6;93809-05424-MG;Orbadiah Duny;Lubbock;33,5778239;-101,8552934;United States;Yes;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;3,645
RMW-74160-339;16/10/2020;4;38978-59582-JP;Emlynne Heining;Johnson City;36,3134397;-82,3534727;United States;Yes;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;6,5964
RNH-54912-747;01/05/2021;1;37445-17791-NQ;Natka Leethem;Alexandria;38,8051095;-77,0470229;United States;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;0,3582
ROV-87448-086;02/11/2020;4;30381-64762-NG;Adham Greenhead;Corona;33,875295;-117,566445;United States;No;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;9,315
RPJ-37787-335;27/10/2020;3;76005-95461-CI;Aurlie McCarl;New Orleans;29,9510658;-90,0715323;United States;No;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;6,98625
RPW-36123-215;19/07/2021;2;80640-45811-LB;Jennifer Rangall;Springfield;37,208958;-93,292297;United States;Yes;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;1,9602
RRP-51647-420;18/04/2019;3;89292-52335-YZ;Livy Lathleiff;Shankill;53,2332663;-6,1237578;Ireland;Yes;E-D-1;Excelca;Dark;1;12,15;1,215;1,3365;4,0095
RSR-96390-187;29/09/2021;6;67052-76184-CB;Mellisa Mebes;Baltimore;39,2903848;-76,6121893;United States;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;9,075
RTL-16205-161;05/04/2022;1;90440-62727-HI;Alberto Hutchinson;Lawrenceville;33,9562149;-83,9879625;United States;Yes;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;0,6075
RUJ-30649-712;11/03/2022;2;93224-71517-WV;Orly Ryland;Fargo;46,877229;-96,789821;United States;Yes;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;1,2363
RUK-78200-416;09/11/2021;2;36192-07175-XC;Mitch Attwool;Des Moines;41,5868417;-93,6249522;United States;No;L-D-0.2;Liberica;Dark;0,2;3,885;1,9425;0,50505;1,0101
RUX-37995-892;27/11/2021;4;37762-09530-MP;Bear Gaish;Austin;30,267153;-97,7430608;United States;Yes;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;15,4882
RWI-84131-848;22/02/2019;2;16385-11286-NX;Mohandis Spurden;Charlotte;35,2270869;-80,8431267;United States;Yes;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;2,4702
RWR-77888-800;07/02/2020;1;69904-02729-YS;Annadiane Dykes;Chicago;41,8781136;-87,6297982;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;0,6075
RXF-37618-213;15/04/2022;1;32948-34398-HC;Belvia Umpleby;Fort Worth;32,7554883;-97,3307658;United States;Yes;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;0,4302
RXI-67978-260;19/09/2020;6;48418-60841-CC;Klarika Egglestone;Coolock;53,3882315;-6,199216;Ireland;No;E-D-1;Excelca;Dark;1;12,15;1,215;1,3365;8,019
RXN-55491-201;21/10/2019;6;86071-79238-CX;Ronda Pyson;Clones;54,1796829;-7,2306671;Ireland;No;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;1,2906
RXW-91413-276;15/08/2020;1;29588-35679-RG;Nicko Corps;Columbia;34,0003117;-81,0331309;United States;No;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;0,3582
RXW-91413-276;15/08/2020;2;29588-35679-RG;Nicko Corps;Columbia;34,0003117;-81,0331309;United States;No;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;2,4702
RYY-38961-093;21/01/2021;6;14756-18321-CL;Linn Alaway;Fort Lauderdale;26,1224386;-80,1373174;United States;No;A-M-0.2;Arabika;Medium;0,2;3,375;1,6875;0,30375;1,8225
RYZ-14633-602;20/02/2019;4;14158-30713-OB;Mozelle Calcutt;Rathwire;53,5124087;-7,1501475;Ireland;Yes;A-D-1;Arabika;Dark;1;9,95;0,995;0,8955;3,582
RZC-75150-413;25/03/2020;5;92204-96636-BS;Roxie Deaconson;Yonkers;40,9312099;-73,8987469;United States;No;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;4,0095
RZN-65182-395;27/03/2021;6;59572-41990-XY;Kaja Loxton;Miami;25,7616798;-80,1917902;United States;No;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;11,349
SBC-95710-706;19/02/2020;2;85634-61759-ND;Maggy Baistow;Ford;50,8243245;-0,5796575;United Kingdom;Yes;E-M-0.2;Excelca;Medium;0,2;4,125;2,0625;0,45375;0,9075
SBI-60013-494;12/11/2021;2;55232-81621-BX;Tory Walas;Garland;32,912624;-96,6388833;United States;No;E-M-0.2;Excelca;Medium;0,2;4,125;2,0625;0,45375;0,9075
SBN-16537-046;29/02/2020;1;60255-12579-PZ;Hillel Mairs;Huntington;33,678334;-118,000017;United States;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;0,26865
SCL-94540-788;13/06/2022;6;16123-07017-TY;Teddi Crowthe;Toledo;41,6528052;-83,5378674;United States;No;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;22,5423
SCN-51395-066;18/01/2022;4;72164-90254-EJ;Nalani Pirrone;Wilkes Barre;41,2459149;-75,8813075;United States;No;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;4,9452
SCS-67069-962;05/06/2020;5;21403-49423-PD;Gregorius Trengrove;New Hyde Park;40,7351018;-73,6879082;United States;No;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;13,40325
SCT-60553-454;17/07/2021;5;39123-12846-YJ;Gallard Gatheral;Grand Forks;47,9252568;-97,0328547;United States;No;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;3,09075
SDB-77492-188;05/05/2022;5;64815-54078-HH;Feliks Babber;Phoenix;33,4483771;-112,0740373;United States;Yes;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;8,1675
SEC-91807-425;31/01/2021;2;94091-86957-HX;Jimmy Dymoke;Beaumont;52,865196;-7,9794599;Ireland;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;2,025
SFB-93752-440;10/10/2021;3;48203-23480-UB;Niels Leake;Clearwater;27,9655722;-82,7958948;United States;Yes;R-M-0.2;Robusta;Medium;0,2;2,985;1,4925;0,1791;0,5373
SFB-97929-779;08/04/2022;4;85425-33494-HQ;Constance Halfhide;Fermoy;52,1378017;-8,2752606;Ireland;Yes;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;3,2076
SFC-34054-213;10/03/2019;4;08100-71102-HQ;Marvin Gundry;Castlebridge;52,3824281;-6,4502872;Ireland;No;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;4,9452
SFD-00372-284;19/07/2020;2;54798-14109-HC;Odelia Skerme;Oklahoma City;35,4675602;-97,5164276;United States;Yes;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;1,1349
SFF-86059-407;03/06/2020;1;30585-48726-BK;Donnie Hedlestone;Stamford;41,0534302;-73,5387341;United States;No;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;2,32875
SGA-30059-217;20/02/2021;5;84405-83364-DG;Lorianne Kyneton;Seaton;50,7053134;-3,0718734;United Kingdom;Yes;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;2,6865
